Rozwiązania dla macierzy 1:
x13 = -2,49700901394674
x14 = -1,09897082432009
x15 = 0,0684410291536115
x16 = 0,389790820761708
x17 = -1,41314108673577
x18 = 0,117674376038636
x19 = 3,07387468944628
x20 = -3,21661883835184
x21 = 0,673275514063242
x22 = 1,48758196996627
x23 = 2,14743954601137
x24 = -1,85085262327602
x25 = 0,773538182998589
x26 = 0,587761227214729
x27 = 0,109337267106037
x28 = -1,05906886395002
x29 = 2,99422539598008
x30 = 1,46262726339029

Rozwiązania dla macierzy 63:
x1 = -0,0034288641134248
x2 = -0,205014937009125
x3 = -0,822696162035113
x4 = 0,199408664157944
x5 = -0,197324890579679
x6 = 1,08252575772963
x7 = -0,806870703765292
x8 = 2,0254461330131
x9 = 0,516375442744634
x10 = -0,515032703901494
x11 = -0,422066266651842
x12 = 0,856998366796777
x13 = -0,552975780863378
x14 = -0,0681815035475202
x15 = 0,0768443287742664
x16 = -0,775949644126947
x17 = -0,230128488423773
x18 = -1,25956735022972
x19 = -1,58575020640658
x20 = -0,385421461063631
x21 = 0,357152201851748
x22 = 0,41168663641158
x23 = -1,30616603963507
x24 = 1,57475487154526
x25 = 0,824404522178189
x26 = -0,044899329361076
x27 = 0,203966482283433
x28 = -0,5641610925507
x29 = 1,21583837464232
x30 = 1,40913840987573

Rozwiązania dla macierzy 64:
x1 = 0,221808027139503
x2 = 1,30857454286664
x3 = -0,77761431813169
x4 = 0,731033095308162
x5 = 0,126184779494001
x6 = 0,147583757494167
x7 = -1,56985196787843
x8 = -0,327335975096239
x9 = 0,73978535213589
x10 = 0,455582506667296
x11 = 0,219898027976372
x12 = -0,0254275885568669
x13 = -0,00106036792719666
x14 = -0,234864834106508
x15 = 0,107589588910501
x16 = -0,898547693245941
x17 = 0,351747601385625
x18 = -0,148459986823899
x19 = -1,03528760388187
x20 = 0,619577333949093
x21 = -0,226549195629546
x22 = 0,399531232385487
x23 = 0,555712194499426
x24 = -0,403743671424594
x25 = 1,0840888162439
x26 = 1,06994072915562
x27 = -0,673416671633511
x28 = 0,877929997581825
x29 = -0,143035721246751
x30 = -0,170080981940798

Rozwiązania dla macierzy 65:
x1 = -0,168365489425797
x2 = 4,51560567035166
x3 = 6,78980362121269
x4 = -12,8281615139476
x5 = 15,2805039976102
x6 = 3,38254826279654
x7 = -0,553806220481776
x8 = -14,5088138883507
x9 = 2,98249504972335
x10 = 5,94368367755394
x11 = -1,8372189072702
x12 = 6,11739692113316
x13 = 4,25092173517685
x14 = 2,79063670158573
x15 = -12,6890812732823
x16 = 6,74465163631936
x17 = 8,82244811034967
x18 = -14,8214148697003
x19 = 9,57392161985389
x20 = -11,8847928574906
x21 = -5,59020837318336
x22 = -0,960598407120439
x23 = 7,64686997535895
x24 = -11,1111761465481
x25 = -7,84244280999559
x26 = -1,96862721990193
x27 = 3,11426817642824
x28 = 12,1258363470122
x29 = 8,54750520393044
x30 = -8,84492253708117

Rozwiązania dla macierzy 66:
x1 = 0,66623549473505
x2 = 0,524088096528209
x3 = 1,18121835254032
x4 = -2,3910704095
x5 = -0,412199914384678
x6 = 0,125826875943595
x7 = 0,692056953331463
x8 = 1,85744368171107
x9 = 3,53164307497874
x10 = -1,33460234734433
x11 = -2,48069383831688
x12 = 2,91734784990672
x13 = 0,957189069119331
x14 = 0,693444383085764
x15 = -1,2541744705666
x16 = -0,567001772478453
x17 = -1,79499146837501
x18 = -3,56726237192108
x19 = -5,78883186296556
x20 = 4,20318612626885
x21 = -4,37122314132648
x22 = 0,428482140188374
x23 = -2,40470692233555
x24 = -1,78528283975325
x25 = -0,290135853565867
x26 = 4,40912029728573
x27 = 2,0145116941312
x28 = 1,5734133995427
x29 = -0,679559805150343
x30 = 1,30567805725822

Rozwiązania dla macierzy 67:
x1 = 0,288208863300691
x2 = 9,1080141726219
x3 = -5,43179041188679
x4 = 7,12105152878083
x5 = -5,81886731552197
x6 = -3,90030227099338
x7 = 14,51281072149
x8 = -0,728231812221871
x9 = -0,0544499779936656
x10 = 7,86139658261474
x11 = 11,0639160818541
x12 = -1,31308275284159
x13 = -2,16158741957335
x14 = 1,49833455316669
x15 = 9,73816269855079
x16 = 15,958443743042
x17 = 2,76599717069728
x18 = 8,83750022936749
x19 = -1,86475469094827
x20 = 6,3815404792628
x21 = -0,8213851780812
x22 = -1,88533546231093
x23 = -10,2366264026923
x24 = 1,9407281169709
x25 = -2,35123391753251
x26 = 0,48758827774687
x27 = 0,0268271350915843
x28 = -2,36365727469432
x29 = 1,98708228141829
x30 = 7,93845621388048

Rozwiązania dla macierzy 68:
x1 = -17,5530945724664
x2 = -43,0160369768026
x3 = -6,56692487951156
x4 = -14,4270883470149
x5 = 73,5319656930557
x6 = 12,8835537474309
x7 = -37,26296724213
x8 = 21,9375267378286
x9 = -17,6068762903949
x10 = -35,2747258390742
x11 = 79,7793573093449
x12 = -5,29501617862933
x13 = 12,1881407018169
x14 = 24,9446954263643
x15 = 103,905123525597
x16 = -38,2160796030297
x17 = -1,9602921725515
x18 = 67,9640342009394
x19 = 2,88193218760656
x20 = 18,8002980249195
x21 = -57,5281148142612
x22 = -26,709787885796
x23 = -17,9824273873385
x24 = -49,6556892257218
x25 = 7,99920509034187
x26 = -42,1578031480649
x27 = 49,163175692831
x28 = 46,9643265404992
x29 = -35,4482810998475
x30 = 21,1498341612465

Rozwiązania dla macierzy 69:
x1 = -0,63940071781233
x2 = -1,12249397624423
x3 = 1,15262084369786
x4 = 0,386137527334255
x5 = 0,416215235345692
x6 = 0,203094295161069
x7 = 0,16781902526674
x8 = 0,276367780300037
x9 = 0,52952819026307
x10 = -0,160382012732826
x11 = -1,06929878266341
x12 = -0,297901078875718
x13 = -0,833311793290948
x14 = 0,914167388751229
x15 = -1,73352254667404
x16 = -1,17684982203018
x17 = 0,021098692706267
x18 = -1,42134382001713
x19 = -0,7601729832507
x20 = 0,205222504096383
x21 = 1,4532829331946
x22 = 0,119458002554323
x23 = -1,11097287126146
x24 = -1,51338966594436
x25 = -1,37717017109684
x26 = -0,741184959629907
x27 = 0,79359829719915
x28 = 1,53291414231067
x29 = 0,84575841301007
x30 = -0,0957409503162754

Rozwiązania dla macierzy 70:
x1 = -6,46884003180481
x2 = 2,35560491327345
x3 = 8,41368966635341
x4 = 0,255033047513848
x5 = 0,93323672791087
x6 = -4,05217690852353
x7 = -0,226697342232583
x8 = -0,675431503336299
x9 = -0,15870832950573
x10 = -0,328976683905766
x11 = -3,21107890758393
x12 = 3,48099908570561
x13 = 1,62238154215123
x14 = -6,88740804611016
x15 = 6,28487488133679
x16 = 2,53455894138415
x17 = 6,68299156783153
x18 = -4,44529877874754
x19 = 4,90764669129426
x20 = -3,25033249702642
x21 = 10,117113167752
x22 = -3,88945479861573
x23 = 1,97046870246779
x24 = -4,63734736033437
x25 = -0,560342366383388
x26 = 3,3989981429117
x27 = 6,0877246618704
x28 = 2,16459049339349
x29 = -9,00397252006803
x30 = 5,71890614985798

Rozwiązania dla macierzy 71:
x1 = -8,64955914419641
x2 = -6,13190094486924
x3 = 9,8656274424482
x4 = 8,02111957227546
x5 = 9,14053283793964
x6 = 3,1855200556086
x7 = -7,0414878812916
x8 = -1,82082343641027
x9 = 3,01077076434797
x10 = -1,70428720233378
x11 = -10,3723533472027
x12 = -3,86267675163354
x13 = 9,42985626098064
x14 = 3,58963039105235
x15 = 7,41309960000075
x16 = -3,63095476075332
x17 = 2,02597520512386
x18 = -4,08469710123245
x19 = 7,10119725059343
x20 = -5,16137935095523
x21 = -8,33529440816078
x22 = 6,09910016992747
x23 = 5,55184879491455
x24 = -4,15593220798415
x25 = 9,11651165651119
x26 = 7,43124324311813
x27 = 5,06684318914162
x28 = 4,54229244789909
x29 = 2,72608256393449
x30 = -3,81354168309785

Rozwiązania dla macierzy 72:
x1 = -1,86452723167759
x2 = 2,23335997368072
x3 = 2,09017846716789
x4 = 8,75408024317775
x5 = 0,0175824298606509
x6 = -6,40376873513484
x7 = 5,40914857720477
x8 = -6,88963898483311
x9 = -10,1990056932018
x10 = 3,21707386942472
x11 = 4,44321902433393
x12 = -8,69211905084207
x13 = 0,199875613596884
x14 = 1,97074785832529
x15 = 15,8145083322515
x16 = -4,50107140621781
x17 = -4,72786579905795
x18 = 2,37233891417987
x19 = 19,887350667114
x20 = 0,0218197775109124
x21 = -4,43444120782652
x22 = -14,8579989025995
x23 = -0,20353605718058
x24 = -5,96953748011264
x25 = -5,65932166227484
x26 = 4,84032575450216
x27 = -9,28436728858201
x28 = -7,14417010554938
x29 = 7,52652646659923
x30 = -1,73190892346934

Rozwiązania dla macierzy 73:
x1 = -2,19839239494035
x2 = -0,551188846800397
x3 = -1,07217800803883
x4 = 3,23823994660289
x5 = -3,29441984922725
x6 = -2,29642406440027
x7 = -1,53844568197459
x8 = -2,70210829691922
x9 = -0,69303777105849
x10 = -1,41160222819429
x11 = -0,183443953688137
x12 = 0,00817020992517514
x13 = 4,04615968570766
x14 = -4,84920571746433
x15 = -2,03242908327407
x16 = -1,01436344302884
x17 = 7,37928507749534
x18 = -1,63766575293968
x19 = 3,91076349891277
x20 = 1,23526831802441
x21 = -1,88647390981667
x22 = 3,60185503455698
x23 = -0,308513145202509
x24 = 0,869358323510659
x25 = 0,793197045220856
x26 = 0,134496258011164
x27 = -1,26987652320101
x28 = 0,00800067508062313
x29 = 4,60860390860038
x30 = -0,738435407259285

Rozwiązania dla macierzy 74:
x1 = -1,28855243807957
x2 = 0,163427352794487
x3 = -0,587551231099963
x4 = 0,50715612823393
x5 = -1,05082458073817
x6 = -1,36724720681721
x7 = -0,831018837042052
x8 = 0,909394881880702
x9 = -0,612954352640539
x10 = -0,834773316582872
x11 = 1,22885262555664
x12 = -0,853639574699761
x13 = 1,61981581451854
x14 = -0,0801647224688145
x15 = 0,274846564711538
x16 = -0,467847555579742
x17 = 0,378224012819389
x18 = -0,222949967071081
x19 = -0,737067349384811
x20 = -0,89435665365941
x21 = -0,367850841263861
x22 = 0,340458337643903
x23 = -0,350174918048081
x24 = -0,531604140576861
x25 = -2,00691557482477
x26 = 0,727437936196209
x27 = 0,65986946607299
x28 = 0,595057917291271
x29 = -0,170175871566172
x30 = -0,864354303078115

Rozwiązania dla macierzy 75:
x1 = -1,36778535966733
x2 = 1,20233661150637
x3 = 1,07790295493182
x4 = -0,981147155555161
x5 = 1,83004002273114
x6 = -1,69666386110845
x7 = 2,75309975446719
x8 = -3,70411872825193
x9 = 0,729522297532017
x10 = 1,18370020732769
x11 = 1,6838174736958
x12 = 0,289230433898408
x13 = -0,743591940014896
x14 = 0,79828441765063
x15 = -5,98740059901358
x16 = 0,0748053360355929
x17 = -0,686584418437186
x18 = -1,40441913011235
x19 = 0,952201449553997
x20 = 2,68099055454757
x21 = -0,0908672697089498
x22 = 1,05819399730571
x23 = -0,00963868543542923
x24 = 3,16639242527678
x25 = 1,00850417189919
x26 = 0,302011855900629
x27 = -2,50268866802432
x28 = -1,76526427592798
x29 = 0,626070717842466
x30 = -0,163914757394906

Rozwiązania dla macierzy 76:
x1 = 26,7199159219183
x2 = 28,8002931142655
x3 = -10,4597567743742
x4 = 1,19489288506168
x5 = 15,0144133471061
x6 = -19,0170125092744
x7 = -17,6043017432457
x8 = 96,364040183566
x9 = -62,1862087981735
x10 = 46,8966559787851
x11 = 2,33995596912994
x12 = 28,3096188811235
x13 = 11,0621860049012
x14 = -24,3838895006413
x15 = -50,4839381207045
x16 = 3,21589484435734
x17 = 50,8342320462303
x18 = -7,893818153332
x19 = -17,2664763203872
x20 = 62,1815885587281
x21 = -19,1025610046486
x22 = 45,466571321275
x23 = 42,6785749608094
x24 = 26,1467815493381
x25 = 4,28225261027646
x26 = 118,590589759862
x27 = -13,1953989687258
x28 = 16,3445891354713
x29 = -62,0394298613639
x30 = -22,1718777977454

Rozwiązania dla macierzy 77:
x1 = -0,183463762032227
x2 = 0,38281307111207
x3 = 1,22878246279171
x4 = -0,145933900588773
x5 = -0,252727717408946
x6 = 0,360719261038249
x7 = 0,0563033655691622
x8 = -0,67653117211398
x9 = -0,444818518062713
x10 = 0,580561496151594
x11 = -0,09834906206189
x12 = -1,2475899614211
x13 = -0,532700228247959
x14 = 1,10015196862634
x15 = 0,0910790996834787
x16 = 0,602383202841849
x17 = 0,148564051054043
x18 = -0,13657257434424
x19 = 0,227311383610073
x20 = 1,04115971209872
x21 = -0,622254853193538
x22 = 0,379601776272386
x23 = 0,785826421902058
x24 = -0,23451056610309
x25 = -0,201268417602806
x26 = 0,079692423678757
x27 = -0,0744576506893778
x28 = 0,25980124739901
x29 = -1,28967594620743
x30 = -0,19541978726301

Rozwiązania dla macierzy 78:
x1 = 0,658701852602581
x2 = 0,228765250251731
x3 = -0,615486927650999
x4 = 2,60238220218137
x5 = 1,57889969621094
x6 = -2,40638253745068
x7 = 1,12999825388128
x8 = -1,71808795801428
x9 = -3,34835433405514
x10 = -1,12778340359176
x11 = 0,648740782571172
x12 = 1,12999338940255
x13 = 2,97856155917073
x14 = -2,17500915691323
x15 = -2,25893244977349
x16 = 3,89450311306036
x17 = -1,3123343666695
x18 = 0,673503976052198
x19 = -2,57082495028328
x20 = 2,02708164045442
x21 = -0,4461318451431
x22 = -0,228678105580138
x23 = 1,94897215072921
x24 = 0,0303448219676969
x25 = 3,59949843290453
x26 = -1,20817192027221
x27 = 1,17146319116891
x28 = -1,33592382536488
x29 = 0,267285046457681
x30 = -0,48554279422821

Rozwiązania dla macierzy 79:
x1 = 0,0504214757910736
x2 = -2,14785280715804
x3 = -0,026851821093222
x4 = 3,3107359232779
x5 = -2,48027214858865
x6 = -2,42340702265515
x7 = -0,806001366831581
x8 = 2,11527436670285
x9 = 0,590396527896897
x10 = -0,387182930661835
x11 = 1,53424150891525
x12 = -0,679700132017881
x13 = -1,16964560420813
x14 = 1,14632789647274
x15 = 3,6489715419908
x16 = -0,933541682410764
x17 = -2,71787864949374
x18 = -0,599137714480305
x19 = -1,39301669514007
x20 = -3,02641352879707
x21 = 0,0257361113704815
x22 = 1,91829608247489
x23 = -0,722505265213783
x24 = -2,3552314413475
x25 = 1,42326820759264
x26 = 0,62471843763739
x27 = 0,209522376059741
x28 = -2,49192631779974
x29 = -1,01129709932995
x30 = -1,80699096411301

Rozwiązania dla macierzy 80:
x1 = 1,38683189237491
x2 = 0,31251867080897
x3 = -0,277603194333021
x4 = 0,900663650942605
x5 = -1,73754600930065
x6 = 0,450360297330032
x7 = -1,93471582204815
x8 = 1,21620713626004
x9 = 4,84573045678807
x10 = 2,94637596043466
x11 = -2,72656109181385
x12 = 3,00322243692838
x13 = 1,88328969389722
x14 = 2,36919087033862
x15 = -1,34697030321237
x16 = 0,033070928038951
x17 = 4,19028156582015
x18 = -2,94311491114669
x19 = -1,73754631043605
x20 = 1,10232768062659
x21 = -1,27475298635215
x22 = -2,41666956923602
x23 = -4,8105815822672
x24 = -4,28801301293722
x25 = -1,76921309910379
x26 = 3,70149026249214
x27 = -1,87137744063895
x28 = -2,78569128602008
x29 = -3,08160536000359
x30 = 2,8534207395273

Rozwiązania dla macierzy 81:
x1 = 0,281937575991209
x2 = 0,158720545314621
x3 = -0,490548860480671
x4 = -0,739710666389765
x5 = -0,730412239839
x6 = -0,17107527865124
x7 = 0,826421818286244
x8 = -0,368422561673093
x9 = 1,3614752223718
x10 = -0,257130335322382
x11 = 0,488235019473819
x12 = 0,420755075496806
x13 = 0,454336362226239
x14 = 0,645424146916542
x15 = 0,588030914060793
x16 = -0,337215934983314
x17 = -0,694024199953931
x18 = -0,979382405884354
x19 = -0,27070804975267
x20 = 0,115935231336502
x21 = -0,753107663286261
x22 = 0,572176839254315
x23 = -0,707047659142706
x24 = -0,0565051937022898
x25 = 0,523371987191497
x26 = 0,307751282303727
x27 = -0,0430759088692021
x28 = -0,442728283452042
x29 = 0,319657034705702
x30 = -1,61092576016349

Rozwiązania dla macierzy 82:
x1 = 0,486347782936737
x2 = -0,627081376104073
x3 = -0,244343217302925
x4 = -0,34247644759175
x5 = 0,957638708321678
x6 = 0,671209197182259
x7 = -0,27039749521435
x8 = 0,499485131095345
x9 = 0,0972385981907837
x10 = -0,257464684180548
x11 = 0,525382440862039
x12 = -0,0473953066338328
x13 = 0,571206483872945
x14 = 0,228062590975238
x15 = 0,725937048767629
x16 = -0,879798844487675
x17 = -1,60019139336443
x18 = 0,880606176061965
x19 = 1,47276845960713
x20 = -0,405591296470817
x21 = -0,023437263163244
x22 = 1,28689035349141
x23 = -0,312161684163983
x24 = -0,643108091672475
x25 = 0,215027977483003
x26 = 0,0758303139301475
x27 = 1,30259417458788
x28 = 0,506397825279286
x29 = -0,69105402894612
x30 = 1,86347440889469

Rozwiązania dla macierzy 83:
x1 = -0,647300989855532
x2 = 0,261682809032419
x3 = -0,24622164136326
x4 = -0,182583946519179
x5 = -1,02847566798477
x6 = 0,152654736122831
x7 = 0,242296597149408
x8 = 0,953861542529441
x9 = 0,265352267174834
x10 = -0,162374203030529
x11 = 0,0612724372320484
x12 = -0,17865535800506
x13 = -0,0352760829972158
x14 = 0,653053277356122
x15 = 0,675192258911766
x16 = -0,617887744260946
x17 = 0,0725676415327245
x18 = 0,385391620871827
x19 = -1,10619413981879
x20 = -0,969565768272776
x21 = 0,578311493585732
x22 = 1,69038568505864
x23 = 1,01018210095637
x24 = -0,532459069616649
x25 = 0,226280978030476
x26 = 0,112394166854128
x27 = 0,979191180633382
x28 = 1,41448096391606
x29 = -2,07255072189254
x30 = -0,155605681138937

Rozwiązania dla macierzy 84:
x1 = -1,11269885181289
x2 = 0,58863899775603
x3 = 0,74727359441587
x4 = -0,0860016350978754
x5 = 0,67087204217809
x6 = -0,589356418743929
x7 = 1,77621209227421
x8 = -0,517847744550437
x9 = -1,2972373195265
x10 = -1,00467620220947
x11 = 0,429582152565013
x12 = -0,571156286955371
x13 = 1,06733048429294
x14 = -0,374543639306971
x15 = 0,172881394477315
x16 = -0,76426068897708
x17 = -0,449101801518125
x18 = 0,76393900827735
x19 = -0,550701940804535
x20 = 0,446381073289796
x21 = 0,21106073266363
x22 = 0,704364682233329
x23 = -0,343330330523016
x24 = -0,406737466949001
x25 = 0,141111846134481
x26 = -0,426911542142296
x27 = -0,220685246053254
x28 = -1,14013588066203
x29 = 0,0245243744244528
x30 = 0,267043678029525

Rozwiązania dla macierzy 85:
x1 = -0,256185726248639
x2 = -0,388243065949983
x3 = -0,0511944598492605
x4 = 0,267856449794251
x5 = 0,363333113755801
x6 = -0,809069378691292
x7 = -0,0533166941019839
x8 = -0,589872272326083
x9 = -0,457810329572948
x10 = 0,182016246015013
x11 = -0,439093288296947
x12 = -0,094220599725328
x13 = 0,810641454541476
x14 = -0,674916429394687
x15 = -0,204861205643178
x16 = 0,449724309157594
x17 = 0,595489556529597
x18 = -1,50181238127343
x19 = 0,501595740909158
x20 = -0,314011800483406
x21 = 0,511048337117389
x22 = 0,38696409286727
x23 = 0,292896563104556
x24 = 0,0851901597395387
x25 = 0,29740069225645
x26 = -0,574394961112867
x27 = -0,592567985400783
x28 = 0,582577129766094
x29 = 1,10924980657058
x30 = 0,0689125617251225

Rozwiązania dla macierzy 86:
x1 = -0,297808633436999
x2 = -1,5752049309933
x3 = 0,909342651067214
x4 = 2,14359285657114
x5 = 0,573953962414853
x6 = -0,19134883008452
x7 = 1,22811302622519
x8 = -0,863782559322524
x9 = -2,43170927163257
x10 = 1,80143707938266
x11 = -2,53242829786533
x12 = 1,98645046255902
x13 = -2,53019023328765
x14 = 3,3094735600683
x15 = -0,676426824593255
x16 = -1,67732790201532
x17 = -0,195199518198555
x18 = 1,30012308825071
x19 = 1,19877546293158
x20 = 1,05631898179313
x21 = -0,817163399258879
x22 = -0,486170426035455
x23 = 0,901325017793103
x24 = -1,88967265249877
x25 = 0,629724245475268
x26 = -0,990750702208935
x27 = 1,11202928586091
x28 = -2,94571261656601
x29 = 1,12349608060167
x30 = -0,704516448832851

Rozwiązania dla macierzy 87:
x1 = 0,126247086732008
x2 = 6,1338093491196
x3 = 2,8173844769263
x4 = 5,18462417838838
x5 = -2,29181225286679
x6 = 4,39981847592344
x7 = 3,90962571323083
x8 = -4,29112972592542
x9 = -0,135352451245598
x10 = 1,24400632440874
x11 = 5,9361914951952
x12 = -7,66717486536997
x13 = -0,689574065888824
x14 = 1,014195428197
x15 = -2,11113029734969
x16 = -2,69392110933382
x17 = -0,123217197644249
x18 = -0,119014907850516
x19 = 0,016764041962813
x20 = 2,25364796148344
x21 = -3,0313282770703
x22 = 5,7929092491866
x23 = 0,87201683405612
x24 = 11,4437994305852
x25 = 4,96606523319908
x26 = 1,5508288321814
x27 = 0,610885195649463
x28 = 1,18198445814407
x29 = -2,32368622316121
x30 = -7,23944650914037

Rozwiązania dla macierzy 88:
x1 = 0,191058651710671
x2 = -0,134553673537395
x3 = -0,295429424722517
x4 = 1,16985610325442
x5 = 2,01817104222676
x6 = 2,17590277713785
x7 = -0,20414691800798
x8 = 1,36114339710799
x9 = 1,8511678416954
x10 = 1,44721053310715
x11 = -1,72213841177555
x12 = 0,201233787748873
x13 = 0,534829111611197
x14 = -0,662101377348801
x15 = -1,31607225960657
x16 = -0,195856810447155
x17 = -0,374867011180605
x18 = 2,57766107258789
x19 = -0,744376652008505
x20 = -1,17625817726408
x21 = 0,891964787484874
x22 = 0,105651153413614
x23 = -2,09045106421749
x24 = 0,606220580600724
x25 = -1,03089339938492
x26 = 0,669285952230259
x27 = 1,09765394311692
x28 = -0,277832920087324
x29 = -2,33544480877016
x30 = 1,97205624741554

Rozwiązania dla macierzy 89:
x1 = -4,4524773994494
x2 = -1,26186070855732
x3 = -0,252106165288569
x4 = -5,14096059645731
x5 = -1,69566191653911
x6 = -7,33842571568294
x7 = 1,82395708387681
x8 = 0,964176336659703
x9 = 2,01272440429558
x10 = 3,22714334846693
x11 = -0,523222797082749
x12 = 9,10408822568314
x13 = 11,5955222471934
x14 = 5,3527518636806
x15 = 5,97047015637945
x16 = 7,71564934481266
x17 = -1,6893743194129
x18 = -2,13704095909126
x19 = -1,11039919671646
x20 = -0,550496628729531
x21 = 2,54068205788036
x22 = -0,349224536209817
x23 = 1,61217741249222
x24 = 0,899403195394105
x25 = 8,13566913053431
x26 = 0,14881965723449
x27 = 1,0275705023106
x28 = 0,729120797476531
x29 = 0,047176503658058
x30 = -3,35288235396383

Rozwiązania dla macierzy 90:
x1 = 0,490063842061602
x2 = 0,311993802865662
x3 = 2,27474985345884
x4 = 0,813191147110605
x5 = -0,703828707993021
x6 = -0,790837280947278
x7 = 0,696749908748498
x8 = 0,419097355789183
x9 = -0,719915059496403
x10 = 0,128965181530939
x11 = 0,13805503178327
x12 = -0,765703412163377
x13 = 0,154910129462437
x14 = 0,189483774156535
x15 = -0,899531900343103
x16 = -1,68955046604623
x17 = 0,0226775595469875
x18 = -0,00114669651415649
x19 = 0,481242265286973
x20 = -0,844216730963685
x21 = -1,70565947216926
x22 = -0,766250734336165
x23 = 1,27503272847938
x24 = 0,688299647581071
x25 = -0,535439614838402
x26 = -0,345913012386537
x27 = 0,279588726728619
x28 = 1,63130663841352
x29 = 1,3803526484645
x30 = -0,0620142071724834

Rozwiązania dla macierzy 91:
x1 = -7,41487438326557
x2 = -3,85516643736583
x3 = 0,223857237588269
x4 = -7,22760964045269
x5 = 1,18318061905666
x6 = -5,42138897455344
x7 = -3,33689662551605
x8 = -0,411949714150397
x9 = -6,92586392724057
x10 = -4,62424970128822
x11 = 0,132515728340548
x12 = -4,70367387682677
x13 = 0,281493802529013
x14 = -1,76080384212185
x15 = 2,33702413234638
x16 = -3,43117040306867
x17 = 3,27512463421088
x18 = 5,46359960340684
x19 = -3,04826483418808
x20 = -1,51087348181453
x21 = -8,14169714624421
x22 = 4,39076112829161
x23 = -0,745706500703138
x24 = -0,72559429761067
x25 = 0,781758092924782
x26 = -3,90051025655194
x27 = 9,06526447017985
x28 = 8,59064655136681
x29 = -1,29176558957468
x30 = 3,92859042477545

Rozwiązania dla macierzy 92:
x1 = -1,59145185091604
x2 = 3,78133944137175
x3 = -1,49446402215839
x4 = 1,92894741974313
x5 = 0,719853355177379
x6 = 0,0899311306864039
x7 = -0,846592769135593
x8 = 2,55561379162954
x9 = -1,66585266492818
x10 = 0,413793268454732
x11 = 3,5697928669748
x12 = 0,689637319642582
x13 = -0,421918591402495
x14 = 1,41233715309469
x15 = -0,984897375342239
x16 = 2,79800508525319
x17 = 1,38629777811454
x18 = -3,59162710316516
x19 = -0,899705355261425
x20 = 3,04385107159953
x21 = -0,958968657243098
x22 = -0,620121967800631
x23 = -4,27129726155432
x24 = -1,91087814424934
x25 = -0,487708516705367
x26 = -2,40801245829936
x27 = -4,2848855526349
x28 = -3,77486720740873
x29 = 1,09733808767354
x30 = -1,83244492746844

Rozwiązania dla macierzy 93:
x1 = -0,646557591249099
x2 = 0,516645981378022
x3 = 1,91931201168844
x4 = 0,0766152592552662
x5 = -1,57815925801119
x6 = 0,037493471198966
x7 = -0,252410407405684
x8 = 0,625522998908872
x9 = 0,0952814575801031
x10 = 0,0948175058931269
x11 = 0,364244775418706
x12 = -0,654135889766581
x13 = 1,27098968447347
x14 = 0,0452189338023657
x15 = 0,167186432438465
x16 = -0,00852197346903548
x17 = 0,158308215936545
x18 = 0,312304151079517
x19 = 0,851970548355147
x20 = -0,0829071012479958
x21 = 0,783166499267125
x22 = 1,16623202949073
x23 = -0,178631198751727
x24 = -0,321380765428271
x25 = 0,0110521074280608
x26 = -0,150198159566199
x27 = 0,161882772359916
x28 = 0,278200255434769
x29 = -0,5834238446242
x30 = -1,23578716141403

Rozwiązania dla macierzy 94:
x1 = 2,25913348633625
x2 = 0,0450279434370167
x3 = -0,919292053956707
x4 = 1,44060805224108
x5 = -1,41419902935346
x6 = 0,246461642969442
x7 = -1,21021470188844
x8 = -1,84238607046254
x9 = 0,377308267989804
x10 = -1,03881506690418
x11 = 0,52621336901352
x12 = 0,775916424578812
x13 = -0,551966301157126
x14 = 1,16204301743641
x15 = 1,41132025056831
x16 = -3,4670859618487
x17 = 1,8987547805997
x18 = 1,26175419287833
x19 = 0,509730352229908
x20 = -0,290421573816212
x21 = 1,57816380646762
x22 = 1,74528861070619
x23 = 0,349474276295141
x24 = 0,490328460025509
x25 = -0,602214220820047
x26 = -1,42283490328003
x27 = 0,560066244509648
x28 = 0,312998866295505
x29 = 0,402268833992826
x30 = -1,70735030577957

Rozwiązania dla macierzy 95:
x1 = 2,26404582559669
x2 = -8,44940364822714
x3 = -2,27962607167346
x4 = -27,700429373202
x5 = -24,600932667248
x6 = -7,77734175379169
x7 = 7,86562692812632
x8 = 19,0272668619146
x9 = 3,28141367636684
x10 = 19,3655756088274
x11 = 8,93423708451806
x12 = 18,2652086512994
x13 = 6,08290802147984
x14 = -0,240146926862676
x15 = 13,4080541560254
x16 = -2,51895679081336
x17 = 3,42872037723489
x18 = 12,234729592256
x19 = 6,01131523439381
x20 = 2,76347602751297
x21 = -4,26486884017772
x22 = -19,5768206870232
x23 = -4,73981413853007
x24 = -6,33353790833275
x25 = -0,738666130410243
x26 = 8,74436925968156
x27 = 2,22904301172509
x28 = -9,81320156206561
x29 = -14,6438933198035
x30 = -7,12205428303101

Rozwiązania dla macierzy 96:
x1 = 0,0297178123487047
x2 = 0,297174510607815
x3 = 1,19878025488796
x4 = -1,10995409478961
x5 = -0,684736082262566
x6 = 0,628344617619367
x7 = 0,569613932721784
x8 = -0,0366392707107735
x9 = -0,774408616770818
x10 = -0,595973154902286
x11 = 0,0283030200145375
x12 = 0,122352918260438
x13 = -0,803612237847308
x14 = -0,534641614045882
x15 = 0,561525526092952
x16 = -0,501873211270179
x17 = 0,261126528408461
